Publisher,Author,Goodreads_Rating,Distinct_Works_Count,Sample_Book_Title,Sample_Book_Genre,Sample_Book_Pages
Aethon,LOU DIAMOND. PHILLIPS,4.46,12,The Tinderbox,Unknown,0
Aethon,Lou Diamond Phillips,4.46,12,Tinderbox,Unknown,0
Aethon,Rhett C. Bruno,4.46,12,Vicarious,Unknown,0
Aethon,Timothy Zahn,4.46,12,Cloaked Deception,Unknown,0
Aethon,Yudhanjaya Wijeratne,4.46,12,The Salvage Crew,Unknown,302
Aethon,Rick Partlow,4.46,12,Contact Front,Fiction,278
Aethon,J.M. Clarke,4.46,12,Mark of the Fool,Imaginary wars and battles,0
Aethon,Joshua Smith,4.46,12,Immortals: Essencers of Aelathia Book One,Fiction,488
Aethon,Rinoz,4.39,11,Chrysalis,Ants,0
Aethon,J. F. Brink,4.39,11,Defiance of the Fall,Fiction,0
Aethon,Matthew Becker,4.39,11,Run,Fiction,0
Aethon,Tim Waggoner,4.39,11,The Atrocity Engine,Unknown,0
Aethon,Rhett C Bruno,4.39,11,Web of Eyes,Fiction,462
Aethon,Josh Hayes,4.39,11,Echoes of Valor,Fiction,400
Aethon,Troy Osgood,4.39,11,Grayhold,Fiction,410
Aethon,A. N. Skye,4.39,11,Keeper of Scarlet Petals,Fiction,0
Aethon,James Wolanyk,4.19,15,Operation Brushfire,Unknown,0
Aethon,Lou Aguilar,4.19,15,The Washington Trail,Fiction,0
Aethon,Valerios,4.19,15,Road to Mastery,Fiction,0
Aethon,Devon C. Ford,4.19,15,Adversity,Unknown,238
Aethon,Hayley Stone,4.19,15,Make Me No Grave,Gunfighters,342
Aethon,Noret Flood,4.19,15,The Legend of Randidly Ghosthound,LitRPG,573
Aethon,Blake Arthur Peel,4.19,15,Frostworld,LitRPG,441
Aethon,Forty SixtyFour,4.19,15,Re,"Fiction, general",760
Aethon,Levi Werner,4.19,15,Awakening,LitRPG,464
Aethon,T.J. Reynolds,4.19,15,Eternal Online,Unknown,0
Aethon,Jonathan Maberry,4.05,18,Alpha Wave,Unknown,0
Siren Publishing,Bailey Chance,5.0,1,The Romance Project [The Project Series 2] (Siren Publishing Classic),Unknown,0
Siren Publishing,Stormy Glenn,5.0,1,The Cat's Meow [Assassin's Pride 1] (Siren Publishing Everlasting Classic Manlove),Fiction,188
Siren Publishing,Tymber Dalton,5.0,1,Acquainted with the Night,Fiction,224
Siren Publishing,Cynthia MacGregor,5.0,1,An Appetite for Passion,Fiction,126
Siren Publishing,Beth Yarnall,5.0,1,The Misadventures of Maggie Mae 3 Book Boxed Set,Fiction,194
Siren Publishing,Jana Downs,5.0,1,Bewitched [Natural Magic 1] (Siren Publishing Everlasting Classic Manlove),Fiction,122
Siren Publishing,Marla Monroe,5.0,1,Trusting the Cowboys,Fiction,130
Siren Publishing,Betty Paper,5.0,1,Piano Lessons,Fiction,91
Siren Publishing,Karly Maddison,5.0,1,Dragon Sands [The Xephon Alliance 3],Unknown,79
Siren Publishing,Barbara W. Starmer,5.0,1,Angel and the Lawman,Fiction,268
Siren Publishing,Jacqueline George,3.85,10,The Prince and the Nun,Fiction,280
Siren Publishing,Rachel Higginson,3.85,10,The Five Stages of Falling in Love,Cancer,0
Siren Publishing,Sophie Oak,3.85,10,Pure Bliss,Bondage (Sexual behavior),0
Siren Publishing,Ellen Starr,3.85,10,In Alien Arms,Fiction,160
Siren Publishing,Gale Stanley,3.85,10,Call of the Wilds,Paranormal romance stories,0
Siren Publishing,Jane Jamison,3.85,10,"Catching Her Tigers [Tigers of Twisted, Texas 4] (Siren Publishing Menage Everlasting)",Unknown,0
Siren Publishing,Bella Juarez,3.85,10,Rapid Dominance [Black Ops Brotherhood 1],Unknown,305
Siren Publishing,Rita Sawyer,3.85,10,Stroking a Brazen Lust,Unknown,0
Siren Publishing,Gayle Cranfield,3.85,10,The New Dawn (Siren Publishing Classic),Fiction,240
Siren Publishing,Sarah Raymond,3.85,10,The Art of Moving on (Siren Publishing Classic),Fiction,262
Siren Publishing,Frey Ortega,4.22,15,Irrevocably Intertwined [Into the New World 2] (Siren Publishing Classic Manlove),Fiction,166
Siren Publishing,Celeste Prater,4.22,15,Fueled by Lust: Maxim (Siren Publishing Classic),Fiction,312
Siren Publishing,Jules Court,4.22,15,Guarding Her Heart [Sequel to Rescuing Love] (Siren Publishing Classic),Fiction,150
Siren Publishing,Em Ashcroft,4.22,15,On the Prowl [The Tigers of Texas 1] (Siren Publishing Menage Everlasting),Fiction,162
Siren Publishing,Joy Lynn Fielding,4.22,15,Riding the Whirlwind [Strength of the Pack 5] (Siren Publishing Classic Manlove),Fiction,140
Siren Publishing,James Joyce,4.22,15,A Portrait of the Artist as a Young Man,Fiction,281
Siren Publishing,Lewis Carroll,4.22,15,Alice's Adventures in Wonderland / Through the Looking Glass,adventure and adventurers,277
Siren Publishing,Giacomo Casanova,3.75,15,Mémoires,Biography,320
Siren Publishing,Oscar Wilde,3.75,15,The Picture of Dorian Gray,British and irish fiction (fictional works by one author),254
Siren Publishing,Alexandre Dumas,3.75,15,Les Trois Mousquetaires,History,551
Siren Publishing,Charles Dickens,4.14,10,David Copperfield,British and irish drama (dramatic works by one author),741
Siren Publishing,Voltaire,4.14,10,Candide,Conduct of life,152
Siren Publishing,Edmond Rostand,4.14,10,Cyrano de Bergerac,Drama,236
Siren Publishing,Johann Wolfgang von Goethe,4.14,10,Faust,Good and evil,306
Siren Publishing,Petronius Arbiter,4.14,10,Satyricon,Latin Satire,235
Siren Publishing,Émile Zola,4.14,10,Nana,French fiction,469
Siren Publishing,Omar Khayyam,4.14,10,Rubāʻīyāt,Persian poetry,112
Siren Publishing,Muriel Spark,4.14,10,The Prime of Miss Jean Brodie,Teacher-student relationships,164
Siren Publishing,Samuel Butler,4.6,10,The way of all flesh,Conflict of generations,421
Siren Publishing,Chimamanda Ngozi Adichie,4.6,10,Purple Hibiscus,"Fiction, general",307
Sourcebooks Casablanca,Georgette Heyer,3.99,16,These Old Shades,Unknown,0
Sourcebooks Casablanca,Leigh Rivers,3.99,16,Little Stranger,Fiction,0
Sourcebooks Casablanca,Laura Kinsale,3.99,16,The Prince of Midnight,France,408
Sourcebooks Casablanca,Marie Force,3.99,16,Everyone Loves a Hero,Fiction,0
Sourcebooks Casablanca,Annabeth Albert,3.99,16,Conventionally Yours,Fiction,0
Sourcebooks Casablanca,Alexis Hall,3.99,16,Husband Material,Fiction,432
Sourcebooks Casablanca,Jenny Hale,3.99,16,The Memory Keeper,Unknown,304
Sourcebooks Casablanca,Jennifer Blake,,367,Fierce Eden,Fiction,403
Sourcebooks Casablanca,KJ Charles,3.99,16,The Secret Lives of Country Gentlemen,FIC011000,0
Sourcebooks Casablanca,Alexis J. Hall,3.99,16,Boyfriend Material,Unknown,0
Sourcebooks Casablanca,Amanda Bouchet,3.79,14,Heart on Fire,Imaginary wars and battles,0
Sourcebooks Casablanca,Katee Robert,3.79,14,Neon Gods,Fiction,384
Sourcebooks Casablanca,Jill Mansell,3.79,14,Millie's Fling,Fiction,0
Sourcebooks Casablanca,Leigh Greenwood,3.79,14,Heart of a Texan,Cowboys,0
Sourcebooks Casablanca,Jane Ashford,3.79,14,The Duke who Loved Me,Aristocracy (Social class),288
Sourcebooks Casablanca,Carolyn Brown,3.79,14,I Love This Bar,Unknown,0
Sourcebooks Casablanca,Penny Reid,3.79,14,Beard Science,Fiction,0
Sourcebooks Casablanca,Sarah Morgenthaler,3.79,14,The Tourist Attraction,FICTION,411
Sourcebooks Casablanca,Lily Chu,3.79,14,The Stand-In,Unknown,384
Sourcebooks Casablanca,Claire Legrand,3.79,14,A Crown of Ivy and Glass,Fiction,0
Sourcebooks Casablanca,Sav R Miller,3.94,10,Promises and Pomegranates,Fiction,0
Sourcebooks Casablanca,Robin Kaye,3.94,10,"Romeo, Romeo","Brooklyn (New York, N.Y.)",0
Sourcebooks Casablanca,Glynis McCants,3.94,10,Love by the Numbers,Love,0
Sourcebooks Casablanca,Roni Loren,3.94,10,For You & No One Else,Unknown,0
Sourcebooks Casablanca,Holly Denham,3.94,10,Holly's Inbox,Chick lit,0
Sourcebooks Casablanca,Isabelle Ronin,3.94,10,Chasing Red,Women college students,395
Sourcebooks Casablanca,Sara Cate,,38,Give Me More,"Fiction, romance, general",346
Sourcebooks Casablanca,Laurie McBain,4.16,10,Devil's Desire,"Fiction, Romance, Historical,Regency""",428
Sourcebooks Casablanca,Victoria Holt,4.16,10,The India Fan,Large type books,445
Sourcebooks Casablanca,Joan Aiken,4.16,10,The Five-Minute Marriage,"Fiction, Romance, Historical, Regency",304
Sourcebooks Casablanca,Rosemary Rogers,3.81,4,The Wildest Heart,collectionID:Wbodice_ripper,608
Sourcebooks Casablanca,Kendra Leigh Castle,3.86,4,Wild Highland Magic,Fantasy,0
Sourcebooks Casablanca,Terry Spear,3.86,4,Heart Of The Highland Wolf,Man-woman relationships,0
Sourcebooks Casablanca,Connie Mason,3.86,4,One night with a rake,Man-woman relationships,342
Vertigo Comics,Neil Gaiman,3.79,15,"The Sandman, Endless Nights","Fantasy comic books, strips, etc",0
Vertigo Comics,Bill Willingham,3.79,15,Fables,Comics & Graphic Novels,150
Vertigo Comics,Harvey Pekar,3.79,15,American Splendor,"Comic books, strips, etc",40
Vertigo Comics,Kyle Baker,3.79,15,Undercover Genie,Comics & Graphic Novels,140
Vertigo Comics,Mike Carey,3.79,15,Lucifer,Angels,0
Vertigo Comics,Alan Moore,3.79,15,V for Vendetta,Fiction,296
Vertigo Comics,Brian K. Vaughan,3.79,15,"Y The Last Man - Deluxe Edition, Book 1",Heroes,256
Vertigo Comics,Howard Cruse,3.79,15,Stuck rubber baby,Race relations,220
Vertigo Comics,Warren Ellis,3.79,15,Transmetropolitan,Journalists,135
Vertigo Comics,Denise Mina,3.79,15,The girl with the dragon tattoo,Crime,312
Vertigo Comics,Garth Ennis,3.66,11,"John Constantine, Hellblazer","Comic books, strips",172
Vertigo Comics,Scott Snyder,3.66,11,American Vampire (Big Break / Bad Blood),New York Times bestseller,196
Vertigo Comics,Grant Morrison,3.66,11,We3,Cyborgs,114
Vertigo Comics,Brian Wood,3.66,11,DMZ,"Comic books, strips",142
Vertigo Comics,Sarah Glidden,3.66,11,How to understand Israel in 60 days or less,Israel-Arab conflicts,206
Vertigo Comics,Andy Diggle,3.66,11,"John Constantine, Hellblazer","Comic books, strips",191
Vertigo Comics,Mat Johnson,3.66,11,Incognegro,Passing (Identity),136
Plays Inverse Press,C. Dylan Bassett,4.4,8,The Invention of Monsters,Self,0
Plays Inverse Press,Justin Limoli,4.4,8,"On Romulus, While Abel Sleeps [a Chthonic Song. ]",Unknown,140
Plays Inverse Press,Dalton Day,4.4,8,"Exit, Pursued",Unknown,0
Plays Inverse Press,Adam Lauver,4.4,8,The Last Thing I'll Ever Write,Unknown,0
Plays Inverse Press,Brandi George,4.4,8,Faun,Drama,170
Plays Inverse Press,Joshua Young,4.4,8,Psalms for the Wreckage,American drama,0
Plays Inverse Press,Catherine Theis,4.4,8,Medea,Unknown,0
Plays Inverse Press,Virginia Grise,4.4,8,Your Healing is Killing Me,DRAMA,0
Plays Inverse Press,Mike Kleine,4.4,8,The Mystery of the Seventeen Pilot Fish,Unknown,0
Plays Inverse Press,Mickle Maher,4.4,8,The Jim Lehrer Plays,American drama,0
Plays Inverse Press,Meg Whiteford,4.49,6,The Shapes We Make with Our Bodies,Bacchantes,0
Plays Inverse Press,Daniil Kharms,4.49,6,A Failed Performance,Unknown,0
Plays Inverse Press,Rachel Jendrzejewski,4.49,6,In Which_______and Others Discover the End,Unknown,0
Plays Inverse Press,Toby Altman,4.49,6,"Arcadia, Indiana",American drama,0
Plays Inverse Press,Stephanie Barber,4.25,6,Trial in the Woods,Unknown,90
Plays Inverse Press,Jon Cone,4.49,6,An Ice Cream Truck Stalled at the Bottom of the World,American drama,0
Plays Inverse Press,Kyung Ju Kim,4.25,6,Bred from the Eyes of a Wolf,Mother-Child Relations,0
Plays Inverse Press,Kim Kyung Ju,4.49,6,Bred from the Eyes of a Wolf,Unknown,120
Plays Inverse Press,Young Joshua,4.25,6,Psalms for the wreckage,American drama,351
Aladdin,Louisa May Alcott,3.84,12,Little Women,Fiction,787
Aladdin,Frances Hodgson Burnett,3.84,12,The Secret Garden,Juvenile Fiction,420
Aladdin,William Steig,3.84,12,Sylvester and the Magic Pebble,Juvenile Fiction,36
Aladdin,Johann David Wyss,3.84,12,The Swiss Family Robinson,Juvenile Fiction,580
Aladdin,H.G. Wells,3.84,12,The War of the Worlds,Juvenile Fiction,336
Aladdin,J.M. Barrie,3.84,12,Peter Pan,Juvenile Fiction,228
Aladdin,Jack London,3.84,12,The Call of the Wild,Juvenile Fiction,105
Aladdin,Eve Merriam,3.84,12,12 Ways to Get to 11,Juvenile Fiction,40
Aladdin,Stephen Crane,3.84,12,The Red Badge of Courage,Juvenile Fiction,191
Aladdin,Paul DuBois Jacobs,3.84,12,The Unfair Fair Case,Juvenile Fiction,80
Aladdin,Amy Tan,3.86,128,The Moon Lady,Juvenile Fiction,38
Aladdin,Aladdin Company,3.86,30,Aladdin Readi-cut Homes,"Architecture, Domestic",20
Aladdin,Daniel Defoe,3.86,3639,Robinson Crusoe,Juvenile Fiction,318
Aladdin,Ginger Rue,3.86,19,Aleca Zamm Travels Through Time,Juvenile Fiction,112
Aladdin,Judith Viorst,3.86,191,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Juvenile Fiction,32
Aladdin,Patricia Curtis Pfitsch,3.86,7,Riding the Flume,Juvenile Fiction,242
Aladdin,Mary Mapes Dodge,,176,Hans Brinker or the Silver Skates,Juvenile Fiction,404
Aladdin,Margaret Sidney,,110,Five Little Peppers and How They Grew,Juvenile Fiction,356
Aladdin,Jules Verne,,9005,Around the World in 80 Days,Fiction,340
Aladdin,Kenneth Grahame,,627,The Wind in the Willows,Juvenile Fiction,220
Aladdin,Jane Yolen,4.05,11,The Giants Go Camping,Juvenile Fiction,96
Aladdin,David Unwin,4.05,11,The New Book of Dinosaurs,Dinosaurs,32
Aladdin,Robert Louis Stevenson,4.05,11,Treasure Island,Juvenile Fiction,372
Aladdin,Joan Holub,4.05,11,Aphrodite & the Magical Box,Juvenile Fiction,96
Aladdin,Harriet Beecher Stowe,4.05,11,Uncle Tom's Cabin,Juvenile Fiction,569
Aladdin,Michael Rosen,4.05,11,We're Going on a Bear Hunt,Bears,36
Aladdin,Felix Salten,4.05,11,Bambi (First Colouring Tall),Deer,194
Aladdin,Anna Sewell,4.05,11,Black Beauty,Black Beauty,229
Aladdin,Lucy Maud Montgomery,4.05,11,Anne of the Island,College students,232
Aladdin,Johanna Spyri,4.05,11,Heidi,Johanna Spyri,284
Aladdin,J. M. Barrie,4.39,10,Peter Pan,Open Library Staff Picks,176
Aladdin,Eleanor Hodgman Porter,4.39,10,Pollyanna,Aunts,194
Aladdin,Mark Twain,4.39,10,The Prince and the Pauper,Readers,256
Aladdin,H. G. Wells,4.39,10,The War of the Worlds,Imaginary wars and battles,206
Aladdin,Clement Clarke Moore,4.39,10,The Night Before Christmas,Santa in juvenile prison,30
Fig Tree Books,David Hirshberg,4.16,10,Jacobo’s Rainbow,Fiction,358
Fig Tree Books,Alan Cheuse,4.16,10,Prayers for the Living,Fiction,392
Fig Tree Books,David R. Gillham,4.16,10,City of Women,Berlin (Germany),0
Fig Tree Books,Jonathan Papernick,4.16,10,The Book of Stone,Fiction,401
Fig Tree Books,Angela Himsel,4.16,10,A River Could Be a Tree,Religion,339
Fig Tree Books,Abigail Pogrebin,4.16,10,My Jewish Year,Biography & Autobiography,243
Fig Tree Books,Edward Lewis Wallant,4.16,10,The Pawnbroker,Fiction,296
Fig Tree Books,Jessamyn Hope,4.16,10,Safekeeping,Fiction,385
Fig Tree Books,Ben Nadler,4.1,10,The Sea Beach Line,Fiction,336
Fig Tree Books,Meyer Levin,4.1,10,Compulsion,Fiction,481
Fig Tree Books,Thane Rosenbaum,3.65,10,Saving Free Speech...from Itself,Political Science,334
Fig Tree Books,Marina Lewycka,3.65,10,Two Caravans,Domestic fiction,309
Fig Tree Books,Jules Matthew,3.93,10,Bouquets & Breakups,Unknown,0
Fig Tree Books,Macharia Munene,3.65,10,Kenya,Kenya,342
Fig Tree Books,David Bissonette,3.65,10,Bone Moments,Unknown,72
Fig Tree Books,Dolly Alderton,3.93,10,Ghosts,English literature,328
Fig Tree Books,Kathryn Stockett,3.65,10,The help,Race relations,464
Fig Tree Books,Martin Gayford,3.65,10,The yellow house,Mental health,352
Fig Tree Books,Nancy Mitford,3.93,10,The Pursuit of Love,Fiction,224
Fig Tree Books,Anita Brookner,3.93,10,A start in life,Fiction,176
Fig Tree Books,Meera Sodha,3.63,6,Made in India,Cooking (Spices),320
Fig Tree Books,Margaret Drabble,3.63,98,The Sea Lady,Feminists,352
Fig Tree Books,Katy Darby,3.63,8,The whores' asylum,History,408
Fig Tree Books,Lisa Chaney,,17,Chanel,"Chanel, coco, 1883-1971",496
Fig Tree Books,Claire Fuller,,20,Bitter orange,Hedonism,319
Fig Tree Books,India Knight,,42,The thrift book,Home economics,272
Fig Tree Books,Lucy Kellaway,,14,In office hours,Work environment,342
Fig Tree Books,Viv Groskop,3.63,8,The Anna Karenina Fix,Self-realization,224
Fig Tree Books,Miranda Carter,3.63,14,The Three Emperors,"George v, king of great britain, 1865-1936",584
Cardinal Rule Press,Maria Dismondy,4.28,26,Marketing In The Book Industry,Business & Economics,37
Cardinal Rule Press,Maria C Dismondy,4.28,500,The Jelly Donut Difference,Family & Relationships,34
Cardinal Rule Press,Nikki Bergstresser,4.28,3,Lila Lou's Little Library,Juvenile Fiction,31
Cardinal Rule Press,Cindy Williams Schrauben,4.28,2,This Could Be You,Juvenile Fiction,28
Cardinal Rule Press,Donn Swaby,4.28,2,It'll Be Irie,Juvenile Fiction,32
Cardinal Rule Press,Carol McCloud,4.28,24,Will You Fill My Bucket?,Juvenile Fiction,34
Cardinal Rule Press,Ciara O'Neal,4.28,10,Pedro the Pirate,Family & Relationships,36
Cardinal Rule Press,Shannon Anderson,,209,Do-It-Yourself Dollhouse,Juvenile Fiction,36
Cardinal Rule Press,Brenna Jeanneret,,2,The Law Of Birthdays,Juvenile Fiction,36
Cardinal Rule Press,Sarah Hovorka,,4,Camouflage Mom,Juvenile Fiction,36
Cardinal Rule Press,Hannah Carmona,3.89,20,Dazzling Travis,Juvenile Fiction,34
Cardinal Rule Press,Sarah Surgey,3.89,20,The Heavy Bag,Juvenile Fiction,29
Cardinal Rule Press,Christina Dendy,3.89,20,Hide and Shh!,Juvenile Fiction,32
Cardinal Rule Press,Peggy Johncox,3.89,20,Halle and Tiger with their Bucketfilling Family,Juvenile Fiction,34
Cardinal Rule Press,Anita Nahta Amin,3.89,20,Raja's Pet Camel,Fiction,30
Cardinal Rule Press,Vanessa Garcia,3.89,20,What the Bread Says,Juvenile Fiction,31
Cardinal Rule Press,Michelle Schaub,3.89,20,Kindness is a Kite String,Juvenile Fiction,30
Cardinal Rule Press,Michele McAvoy,3.89,20,Cookie & Milk,Juvenile Fiction,30
Cardinal Rule Press,Claire Noland,3.89,20,El día de campo de Evie,Juvenile Fiction,32
Cardinal Rule Press,Cindy L. Rodriguez,3.89,20,Three Pockets Full,Juvenile Fiction,0
Cardinal Rule Press,Michael McIntyre,4.3,62,Next Level Life,Unknown,172
Cardinal Rule Press,Debbie Potts,,2,Life is not a race ... it is a journey,Health,317
Cardinal Rule Press,Julia Seal,,327,Este Podrías Ser Tú,Children's fiction,0
Cardinal Rule Press,Cindy Rodriguez,,51,Tres Bolsillos Llenos,Children's fiction,0
Cardinal Rule Press,Anita Amin,,50,Camello de Mascota para Raja,Children's fiction,0
La Femme Fatale Publishing,Chloe Je'Nore,4.38,9,Droppin' Dimes III,African American women,212
La Femme Fatale Publishing,Najee Jamerson,4.38,4,Wet,Las Vegas (Nev.),262
La Femme Fatale Publishing,K. D. Harris,4.38,36,Playground,African American women,0
La Femme Fatale Publishing,Jason Wilson,4.38,372,A Minute to Pray. a Second to Die,African American men,210
La Femme Fatale Publishing,Tanisha Bowman,,3,Breeze bye,African American women,207
La Femme Fatale Publishing,Oddess Blocker,,1,Beyond the Bond,Unknown,0
La Femme Fatale Publishing,Model Bubbles K.D. Harris,4.38,1,Playgound,Unknown,0
La Femme Fatale Publishing,K.D. Harris,,6,The Other Side,Unknown,0
La Femme Fatale Publishing,Morenike',3.8,10,Shhh,Unknown,0
Mountaindale Press,Nicoli Gonnella,3.93,7,Dissonance,Fiction,0
Mountaindale Press,Dakota Krout,3.93,62,Dungeon Born,Unknown,0
Mountaindale Press,Xander Boyce,3.93,1,Tallrock,Unknown,356
Mountaindale Press,Cale Plamann,3.93,10,Foundations,Unknown,0
Mountaindale Press,David Petrie,3.93,26,Ruin,Unknown,0
Mountaindale Press,Lars Machmuller,3.93,8,Master of the Fortress,Fiction,0
Mountaindale Press,Gregory Blackburn,3.93,3,Shackled,Unknown,0
Mountaindale Press,Michael Head,,71,Ocean of Tears,Unknown,324
Mountaindale Press,Christopher Johns,,45,(Not Sure),Fiction,0
Mountaindale Press,Ryan DeBruyn,,6,Tech Duinn,Unknown,0
Mountaindale Press,John L. Monk,4.28,11,Hard Mode: A LitRPG and GameLit Fantasy Series,Fiction,264
Mountaindale Press,Lars Machmüller,4.28,11,Master of Dragons: A Reincarnation LitRPG Adventure,Fiction,0
Mountaindale Press,Carl Stubblefield,4.28,11,Sidekick,Unknown,346
Mountaindale Press,Dawn Chapman,4.28,11,Winter Harvest,Unknown,482
Mountaindale Press,Ryan Debruyn,4.28,11,Excise: A Post-Apocalyptic LitRPG,Fiction,568
Mountaindale Press,J. N. Chaney,4.28,11,King's League: An Epic LitRPG Adventure,Fiction,392
Mountaindale Press,Jay Boyce,4.28,11,Sense: A Fantasy LitRPG Saga,Juvenile Fiction,506
Mountaindale Press,Alex Wolf,4.28,11,Top Hat Express,"Fiction, science fiction, general",0
